matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.0,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,questionRound.0.question.3.wrongAnswer.0,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.2,questionRound.0.question.0.wrongAnswer.3,questionRound.0.question.0.wrongAnswer.4,questionRound.0.question.0.wrongAnswer.5,questionRound.0.question.0.wrongAnswer.6,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,questionRound.0.question.5.wrongAnswer.6,questionRound.0.question.5.wrongAnswer.7,questionRound.0.question.5.wrongAnswer.8,questionRound.0.question.5.wrongAnswer.9,questionRound.0.question.5.wrongAnswer.10,questionRound.0.question.5.wrongAnswer.11,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
4,0,1,2,24,SIMULTANEOUS,Green,1,1,69013,1,1,0,1,3,1,2,0,1,0,2,3,0,0,686,4821,0,2,530,5897,0,3,344,6739,0,1,499,7410,0,2,452,8237,0,3,344,8954,0,1,141,9547,0,0,125,10062,2,0,593,12215,2,1,390,13151,2,2,577,13915,2,3,1279,14711,2,2,561,16318,2,0,1077,17144,2,1,546,18548,1,0,499,20342,1,1,110,21075,0,0,577,21918,,,,0,1,1357,22776,2,0,780,25022,2,1,593,26114,2,2,656,27003,2,3,826,27924,2,0,531,29062,2,1,484,29858,2,2,452,30685,2,3,343,31418,,0,0,624,32354,0,2,562,33290,0,3,452,34148,0,1,1170,34897,0,0,577,36535,2,2,624,38173,2,3,1388,39187,2,0,1419,41090,2,1,1357,42868,1,0,1560,46082,1,1,468,47954,1,2,655,48749,1,3,639,49623,2,1,1264,50933,2,3,2122,52524,2,1,1888,55020,2,3,452,57298,2,2,437,58031,2,0,500,58686,0,0,3713,60106,0,2,2294,64099,0,1,484,66720,0,3,265,67407,0,2,110,67921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,6,24,SIMULTANEOUS,Blue,2,0,22495,1,1,0,1,3,1,2,0,1,0,2,3,2,0,281,3822,2,1,297,4493,2,2,296,5133,2,3,437,5710,2,2,140,7145,2,3,124,7785,1,0,436,11139,1,1,312,11919,1,2,312,12574,1,3,530,13120,2,1,249,19391,2,3,359,19952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,10,30,SIMULTANEOUS,Red,3,1,43383,1,1,0,1,3,1,2,0,1,0,2,3,1,0,328,10327,1,2,452,11279,1,0,671,12105,1,2,655,12870,1,0,765,13790,1,1,1186,14679,1,3,811,15990,1,3,156,17035,1,1,967,17425,1,3,484,18704,1,0,780,23119,1,1,874,24086,1,1,375,25053,1,0,764,25568,1,1,78,26473,1,2,94,26831,1,3,827,27206,2,1,78,29359,,,,2,1,125,29889,2,3,312,30248,2,0,109,31636,2,2,344,31979,2,1,266,32759,2,3,343,33165,1,2,140,34148,1,3,951,34616,1,0,218,36254,,1,1,343,36737,1,0,125,37330,1,2,359,37720,1,3,250,38250,2,0,280,39140,2,2,405,40310,2,0,421,40949,2,1,327,41589,2,3,218,42088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,2,1,24,SIMULTANEOUS,Blue,2,0,20405,1,0,0,0,3,1,2,0,1,0,2,3,2,0,297,9391,2,2,671,10156,2,0,686,12106,2,2,296,13479,0,0,375,14851,0,1,343,15538,2,0,561,17020,2,2,577,18299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,2,5,8,SIMULTANEOUS,Green,1,0,90946,1,0,0,0,3,1,2,0,1,0,2,3,0,0,484,2418,0,1,343,3339,0,2,280,3932,0,3,312,4384,0,0,374,4930,0,1,266,5491,0,2,749,5975,0,3,593,6958,2,0,2106,8877,2,1,530,11560,2,2,421,12418,2,3,358,13042,2,0,687,14102,2,1,671,15241,2,2,343,16177,2,3,530,16786,2,2,405,18424,1,0,1201,22854,,,,1,1,421,24523,1,2,359,25615,1,3,343,26130,1,2,2152,26910,1,3,1653,29515,1,0,156,31371,1,1,187,31683,1,2,1108,32073,1,3,702,33415,,1,2,2121,37159,2,1,1014,41651,2,1,765,44412,2,3,344,45348,2,1,3026,46004,2,3,796,49326,0,0,359,50902,0,2,234,51495,0,3,203,51916,0,1,171,52275,0,0,265,52618,0,2,1216,53211,0,0,249,55504,0,1,93,56019,0,2,78,56331,0,2,639,57844,2,3,312,59092,2,1,343,59747,1,2,265,61494,1,3,515,61915,0,0,281,64068,0,1,733,64645,0,2,62,66065,0,2,889,66470,0,3,546,67531,2,0,219,70089,2,2,218,70495,2,3,343,70932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1653,71681,2,3,4431,73521,2,2,343,78217,2,3,343,78794,2,1,156,79324,2,0,281,79652,2,2,250,80104,2,3,188,80494,2,3,406,81867,1,2,202,82741,1,3,983,83084,2,2,234,85049,2,3,421,85424,2,2,312,86017,0,1,530,86625,0,0,156,87623,0,3,250,88029,0,2,109,88435,0,1,141,88871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,2,7,24,SIMULTANEOUS,Red,3,0,50542,1,0,0,0,3,1,2,0,1,0,2,3,1,0,484,3135,1,2,218,3900,1,3,202,4368,1,1,280,4836,1,2,219,6130,1,3,218,6583,1,0,218,7316,1,1,125,7768,3,0,234,11543,3,2,312,12011,3,3,203,12557,3,1,281,13010,3,0,156,13571,3,3,171,14071,3,2,375,14429,3,3,390,14960,0,0,265,18922,0,1,265,19421,,,,0,2,172,20014,0,3,406,20357,2,0,234,23664,2,2,312,24132,2,3,218,24632,2,1,281,25084,2,3,249,25646,2,1,109,26098,2,0,249,26410,,2,2,141,26862,2,3,281,27190,2,1,141,27673,2,0,421,28001,2,1,375,28656,2,3,171,29421,2,2,343,29889,1,0,312,35083,1,2,514,35614,1,1,203,36518,1,3,546,36971,1,2,124,38188,1,3,281,38531,1,2,2387,38983,1,3,233,41542,1,0,343,42072,1,1,327,42587,1,2,374,43164,1,2,796,44755,1,3,499,45785,1,2,2106,46658,1,0,280,49217,1,1,156,49622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,2,9,34,SIMULTANEOUS,Orange,0,1,62556,1,0,0,0,3,1,2,0,1,0,2,3,3,2,234,3510,3,0,156,3978,3,1,234,4353,3,3,297,4836,3,2,281,5367,3,0,109,5897,3,1,94,6209,3,3,858,6537,3,2,202,7598,3,0,187,8081,3,1,655,8471,3,0,124,9314,3,3,2028,9688,0,0,140,13167,0,1,343,13557,0,2,172,14149,0,3,2371,14649,2,0,203,17628,,,,2,1,218,18377,2,3,171,18814,2,2,390,19251,2,0,172,19890,2,1,203,20233,2,2,109,20655,2,3,374,20951,2,2,78,21528,2,3,125,21762,,2,1,125,22090,2,0,359,22417,2,2,250,22979,2,3,390,23447,2,2,125,24024,2,3,327,24352,2,2,483,25132,2,3,437,25865,2,0,421,26676,2,1,515,27269,2,2,374,28065,2,1,172,28860,2,3,234,29281,2,0,234,29765,0,1,1389,31730,0,3,764,33478,0,1,187,34523,0,0,141,34897,0,2,172,35287,0,1,296,35818,3,0,203,37799,3,2,343,38251,3,0,110,38828,3,0,110,39296,3,1,94,39764,3,3,250,40076,3,2,250,40560,3,0,94,40981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,218,41387,3,2,312,41870,3,0,4430,42448,0,2,140,47580,0,0,1311,47907,2,0,125,49795,2,1,124,50123,2,2,94,50559,2,3,468,50903,0,1,156,52416,0,3,141,52790,0,2,156,53133,0,0,234,53492,0,1,109,53945,0,3,125,54272,0,2,296,54600,0,3,109,55130,3,0,140,56628,3,2,280,56987,3,1,156,57486,3,3,421,57860,3,0,94,58484,3,2,608,58765,3,0,93,59514,3,1,234,59795,3,3,156,60231,3,2,125,60574,3,0,156,60933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,2,30,SIMULTANEOUS,Blue,3,0,38329,0,0,0,0,3,1,0,2,2,3,0,1,0,0,889,2637,0,1,312,3791,0,2,499,4431,0,3,624,5398,0,2,967,6396,0,3,297,7644,0,1,328,8190,0,0,141,8767,1,2,2106,10967,1,3,484,13369,1,0,1373,14165,1,1,1997,15834,1,0,374,18112,1,1,125,18767,3,0,1357,20810,3,0,483,22589,3,1,297,23337,3,2,561,23946,,,,3,3,250,24741,3,0,1341,25350,1,0,608,27253,1,2,1419,28158,0,1,936,30123,0,3,639,31356,0,1,1201,32245,0,1,327,33805,0,0,406,34366,,0,2,422,35068,0,1,202,35802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,4,12,SIMULTANEOUS,Red,2,0,22151,0,0,0,0,3,1,0,2,2,3,0,1,2,0,390,5101,2,2,1341,5694,2,0,109,7987,2,1,140,8424,2,2,141,8907,2,3,125,9266,2,2,78,9874,2,2,93,10171,2,3,109,10857,2,1,63,11746,2,3,1092,12074,2,1,78,14476,2,3,109,14757,2,0,109,15241,2,2,671,15615,2,0,78,16551,2,1,78,16894,2,3,141,17206,,,,2,0,94,17627,2,2,93,17893,2,1,94,18251,2,3,1092,18563,2,1,344,19889,2,0,280,20545,2,1,390,21075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,7,20,SIMULTANEOUS,Orange,0,0,74426,0,0,0,0,3,1,0,2,2,3,0,1,1,0,515,7192,1,2,234,7987,1,3,156,8455,1,1,312,8892,1,2,156,9656,1,3,172,10062,1,1,172,10530,1,0,93,10936,1,2,281,11263,1,3,203,11762,1,1,187,12199,1,0,249,12683,1,2,219,14929,1,3,218,15335,1,1,187,16224,1,0,94,16707,3,2,327,20951,3,0,297,21512,,,,3,1,250,22136,3,3,281,22604,3,2,125,23259,3,0,203,23680,3,2,281,28173,3,3,312,28922,3,1,327,29484,3,0,920,30014,3,2,156,31184,,3,3,3494,31543,3,0,468,35302,3,1,1591,35926,3,0,250,37829,1,1,359,40871,1,3,234,41495,1,2,141,42072,1,0,219,42431,1,1,109,43055,1,3,422,43398,1,1,265,44241,1,1,187,45364,1,0,390,45801,1,1,312,46394,2,0,328,52243,2,2,281,52789,2,3,203,53304,2,1,390,53741,2,0,234,54568,2,1,141,55129,2,2,343,55738,2,3,359,56315,0,0,219,58592,0,2,266,59060,0,3,156,59575,0,1,312,60028,0,0,219,60667,0,1,203,61088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,904,64895,2,2,453,66158,3,1,218,69840,3,3,873,70277,1,1,281,72616,1,3,234,73147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,10,42,SIMULTANEOUS,Green,1,0,37345,0,0,0,0,3,1,0,2,2,3,0,1,3,0,1591,3120,3,1,780,5054,3,0,998,6162,3,1,1388,7285,3,0,125,9344,3,2,94,9718,3,3,484,10233,3,2,577,10810,3,3,94,11512,3,3,296,11793,3,1,281,12214,3,0,1061,12620,1,1,359,15974,1,3,312,16645,1,0,281,17206,1,2,358,17659,1,0,1294,18517,1,2,468,19920,,,,1,0,531,20934,1,2,3853,21574,1,0,109,25552,1,1,343,25958,1,3,1060,26504,1,1,452,27705,3,0,296,29249,3,1,1623,29701,3,0,187,31464,,3,2,249,31948,3,3,1326,32400,3,2,390,33867,1,0,110,34849,1,2,156,35193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,1,38,SIMULTANEOUS,Blue,3,1,22043,1,1,0,1,3,1,0,2,2,3,0,1,0,0,1685,2933,0,2,999,4992,2,0,437,6771,2,1,609,7488,0,2,405,8830,2,1,531,9937,0,0,609,11341,2,1,140,12839,2,0,359,13354,2,1,889,14883,0,1,1467,16411,0,1,608,18299,0,0,577,19422,0,2,686,20374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,6,22,SIMULTANEOUS,Orange,0,0,27549,1,1,0,1,3,1,0,2,2,3,0,1,1,0,328,2745,1,1,280,3401,1,2,234,4025,1,3,390,4539,1,2,281,5616,1,2,156,6209,1,3,234,6661,1,2,218,7145,1,2,265,9297,1,3,93,9906,1,3,109,10015,1,2,218,10764,3,0,374,13868,3,1,328,14570,3,2,344,15334,3,3,515,15896,3,0,374,16848,3,1,125,17690,,,,1,0,265,18782,1,2,437,19406,1,3,234,23072,1,2,171,23540,1,0,156,25037,1,2,94,25552,1,3,78,25958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,9,34,SIMULTANEOUS,Red,2,1,43664,1,1,0,1,3,1,0,2,2,3,0,1,2,0,109,4368,2,1,312,4665,2,2,249,5211,2,3,453,5616,2,1,437,6412,2,0,312,7005,2,2,1030,7519,2,3,499,8908,2,2,265,9610,2,1,1388,10296,0,0,110,13790,0,1,577,14071,0,2,109,14867,0,3,515,15210,0,2,296,15881,0,3,93,16349,0,0,234,16676,0,1,390,17098,,,,0,0,171,17722,0,1,47,18174,0,2,78,18580,0,3,249,18845,0,0,2293,19344,0,1,187,21778,0,0,141,22183,0,2,172,22573,0,3,140,22932,,0,0,93,24196,0,1,109,24601,2,0,141,25693,2,1,250,26036,2,2,219,26613,2,3,1716,27066,2,2,1529,28938,2,3,203,30607,2,2,125,31215,2,0,156,31574,2,1,109,31902,2,2,109,32261,2,3,93,32573,0,1,110,33165,0,0,125,33555,0,2,94,33914,0,3,234,34211,0,2,422,34647,0,3,219,35271,0,0,93,35693,0,1,125,35958,0,0,93,37253,0,1,749,37580,2,0,93,39078,2,1,140,39437,2,2,344,39873,2,3,843,40466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
