matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,action-of-Subject-4,action-of-Subject-5,playOrder.0,playOrder.1,playOrder.2,playOrder.3,playOrder.4,playOrder.5,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,displayOrder.4,displayOrder.5,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.4,questionRound.0.question.1.wrongAnswer.5,questionRound.0.question.1.wrongAnswer.6,questionRound.0.question.1.wrongAnswer.7,questionRound.0.question.1.wrongAnswer.8,questionRound.0.question.1.wrongAnswer.9,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.3.wrongAnswer.2,questionRound.0.question.3.wrongAnswer.3,questionRound.0.question.3.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.5,questionRound.0.question.3.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.7,questionRound.0.question.3.wrongAnswer.8,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.4,questionRound.0.question.4.wrongAnswer.5,questionRound.0.question.4.wrongAnswer.6,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.2.wrongAnswer.8,questionRound.0.question.2.wrongAnswer.9,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,questionRound.0.question.5.wrongAnswer.6,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,questionRound.0.question.11.answer
3,0,0,8,8,SIMULTANEOUS,Green,2,1,20856,1,1,1,1,0,1,5,3,1,2,0,4,5,3,1,2,0,4,2,0,93,2948,2,2,109,3400,2,1,125,3821,2,3,171,4274,2,1,94,4773,2,0,125,5132,2,2,140,5491,2,3,125,5849,2,1,125,6208,2,0,124,6661,2,3,109,7004,2,2,140,7347,2,1,109,7971,3,0,109,9593,3,2,125,9936,3,1,124,10358,3,3,140,10779,3,2,358,11450,3,2,624,12682,3,0,125,13462,3,1,94,14086,3,3,171,14445,3,0,110,15084,3,0,156,15381,3,1,140,15958,2,0,125,18469,2,2,188,18859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,9,32,SIMULTANEOUS,Red,4,1,20311,1,1,1,1,0,1,5,3,1,2,0,4,5,3,1,2,0,4,4,0,109,3760,4,1,93,4197,4,3,62,4618,4,2,78,5008,4,1,78,6318,4,2,78,6771,5,0,93,11685,5,1,125,12043,5,3,94,12433,5,2,63,12792,4,0,78,17223,4,1,62,17613,4,2,78,18034,4,3,94,18564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,1,30,SIMULTANEOUS,Blue,3,1,17456,0,1,1,0,0,0,5,3,1,2,0,4,5,3,1,2,0,4,3,0,219,4181,3,1,390,4571,3,3,125,5429,3,2,1326,5725,3,1,125,7254,3,2,124,7629,3,1,125,7925,3,2,172,8237,3,1,172,8580,3,2,780,8892,4,0,109,10468,4,0,172,11388,4,1,312,11747,4,3,125,12246,4,2,718,12589,4,0,156,13400,4,1,1217,13712,3,2,296,15460,3,1,375,15896,3,2,202,16396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,2,18,SIMULTANEOUS,Orange,1,1,27845,0,1,1,0,0,0,5,3,1,2,0,4,5,3,1,2,0,4,1,0,250,2699,1,1,172,3167,1,3,93,3573,1,2,265,3885,1,0,125,4368,1,1,125,4758,1,3,94,5148,1,2,78,5445,1,0,141,5725,1,1,78,6131,1,3,47,6412,2,0,265,8003,2,1,219,8486,2,3,250,8923,2,2,328,9344,2,0,141,9890,2,1,125,10686,2,3,78,11092,2,2,94,11310,3,0,94,11731,3,1,93,12059,3,3,93,12418,3,2,109,12761,3,0,109,13120,3,1,94,13400,4,0,63,13946,4,1,78,14274,4,3,78,14617,4,2,62,14976,5,0,62,15834,5,1,78,16161,5,3,62,16489,5,2,78,16832,5,0,62,17269,5,1,93,17519,5,3,62,17815,5,2,78,18065,4,1,94,18751,2,0,94,19905,2,1,78,20233,2,3,62,20592,2,2,358,20904,2,0,94,21512,2,1,3448,21902,1,0,78,26192,1,2,203,26582,1,0,94,27003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,3,8,SIMULTANEOUS,Green,2,0,40747,0,1,1,0,0,0,5,3,1,2,0,4,5,3,1,2,0,4,2,0,281,2371,2,1,265,2855,2,2,156,3307,2,3,390,3682,2,2,156,4352,2,1,140,4696,2,0,656,5054,2,2,140,5897,2,3,468,6240,2,1,593,6895,2,3,280,7816,2,2,500,8330,3,0,140,9797,3,1,125,10140,3,2,141,10514,3,3,327,10858,3,0,94,11450,3,1,125,11778,3,2,109,12168,3,3,109,12527,4,2,296,13229,4,3,296,13775,4,1,140,14290,4,0,312,14633,5,2,93,15335,5,3,296,15647,5,1,125,16333,5,0,406,16645,5,0,172,17425,5,1,406,17768,5,0,734,18392,5,0,499,19937,5,1,124,20530,5,3,156,20935,5,2,203,21325,5,0,187,23244,5,1,203,23665,5,2,109,24133,5,3,327,24430,5,2,78,24960,5,0,125,25178,5,1,234,25537,5,0,94,25958,4,0,249,27940,4,2,234,28408,4,0,93,28829,4,2,125,29125,4,2,156,30685,4,0,203,31013,4,2,109,31450,3,1,172,32448,3,3,156,32947,3,1,188,33290,3,3,141,33680,3,1,93,33946,3,1,203,34850,3,3,125,35225,3,1,140,35506,3,1,140,36364,3,3,437,36691,3,1,109,37284,2,0,156,38750,2,2,312,39094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,4,13,SIMULTANEOUS,Red,4,0,20530,0,1,1,0,0,0,5,3,1,2,0,4,5,3,1,2,0,4,4,0,515,4852,4,1,764,5757,4,2,670,6896,4,3,983,7878,4,1,375,9485,4,0,343,10203,4,2,1092,10874,4,3,655,12231,4,1,858,14462,4,1,297,15335,4,2,421,15975,4,0,93,17067,4,0,1061,18408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,10,6,SIMULTANEOUS,MAROON,0,0,5959,0,1,1,0,0,0,5,3,1,2,0,4,5,3,1,2,0,4,0,0,110,2745,0,1,109,3245,0,3,78,3635,0,2,93,3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,11,24,SIMULTANEOUS,PURPLE,5,0,10592,0,1,1,0,0,0,5,3,1,2,0,4,5,3,1,2,0,4,5,0,312,4913,5,1,281,5506,5,2,312,6099,5,3,312,6629,5,0,250,7222,5,1,140,7659,5,2,94,8080,5,3,297,8454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,1,8,SIMULTANEOUS,MAROON,3,1,16052,1,0,1,0,1,0,1,2,4,5,3,0,1,2,4,5,3,0,3,0,156,2262,3,1,125,2636,3,3,125,2979,3,2,437,3338,3,1,1981,3962,4,0,125,6863,4,1,171,7207,4,3,140,7581,4,2,187,7893,4,2,3026,8564,3,1,156,12043,3,0,109,12386,3,2,109,12651,3,3,156,12900,3,1,141,13212,3,1,93,15116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,2,10,SIMULTANEOUS,Blue,1,1,29655,1,0,1,0,1,0,1,2,4,5,3,0,1,2,4,5,3,0,1,0,203,2730,1,1,171,3167,1,3,94,3588,1,2,920,3978,1,1,109,5273,1,3,78,5678,1,2,78,5975,1,0,94,6349,1,2,78,6817,2,0,78,7675,2,1,78,8065,2,3,62,8424,2,2,78,8705,2,2,78,9126,2,3,62,9469,2,1,62,9781,2,0,93,10031,2,2,78,10405,2,3,63,10670,2,1,62,10967,2,0,78,11201,2,0,78,12136,2,1,78,12448,2,3,78,12682,2,2,93,12948,2,0,93,13291,3,0,93,14274,3,1,78,14679,3,3,62,15038,3,2,328,15350,3,3,94,15880,3,1,94,16161,3,0,94,16442,3,2,78,16785,3,3,78,17128,3,1,125,17409,3,0,93,17815,3,0,125,18532,3,1,125,18875,3,2,63,19234,3,3,63,19468,3,1,62,19687,4,0,63,20326,4,1,78,20591,4,3,78,20950,4,2,468,21293,4,1,62,21949,3,1,93,22448,3,0,94,22822,3,2,63,23134,3,3,47,23368,3,1,46,23587,3,0,31,23774,2,1,78,24210,2,0,94,24460,2,2,78,24788,2,3,78,25084,2,0,47,25396,2,0,78,26098,1,0,62,26722,1,2,62,27814,1,3,78,28157,1,1,78,28454,1,0,63,28703,1,2,47,28937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,3,24,SIMULTANEOUS,Red,5,0,13478,1,0,1,0,1,0,1,2,4,5,3,0,1,2,4,5,3,0,5,0,156,2277,5,1,187,2636,5,2,140,3042,5,3,468,3369,5,0,109,4992,5,1,312,5429,5,0,281,6224,5,1,266,6801,5,2,780,7503,5,3,562,8486,5,0,999,10233,5,1,125,11341,5,2,203,11996,5,3,125,12386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,5,12,SIMULTANEOUS,PURPLE,2,0,39078,1,0,1,0,1,0,1,2,4,5,3,0,1,2,4,5,3,0,5,1,421,4446,5,3,328,5132,5,2,328,5881,5,0,359,6474,5,3,2356,7394,4,1,405,10452,4,3,250,11138,4,2,219,11606,4,2,312,12043,4,0,265,12511,4,1,1045,13010,3,0,250,16801,3,2,702,17347,3,3,468,18470,3,1,249,19157,3,0,156,19687,3,2,4508,20093,2,1,250,25646,2,3,296,26130,2,2,250,26660,2,0,3229,27097,2,3,312,31371,2,0,344,31995,2,3,4992,32916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,6,24,SIMULTANEOUS,Orange,4,0,14695,1,0,1,0,1,0,1,2,4,5,3,0,1,2,4,5,3,0,4,0,250,2418,4,1,156,2917,4,3,171,3292,4,2,437,3697,5,0,187,5273,5,1,171,5741,5,3,141,6146,5,2,390,6521,4,1,203,9001,4,3,281,9422,4,0,156,10624,4,1,93,11014,4,2,78,11279,4,3,109,11497,4,0,110,11918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,10,28,SIMULTANEOUS,Green,0,1,9438,1,0,1,0,1,0,1,2,4,5,3,0,1,2,4,5,3,0,0,2,110,2402,0,3,109,2746,0,0,78,3214,0,1,109,3510,0,0,93,4774,0,1,125,5132,0,2,109,5554,0,3,109,5881,0,2,94,6614,0,0,78,6895,0,1,94,7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,0,24,SIMULTANEOUS,Red,5,0,27362,1,0,1,1,0,1,1,2,4,5,3,0,1,2,4,5,3,0,4,0,203,4789,4,1,202,5148,4,2,172,5553,4,3,344,5896,4,2,1670,6442,5,2,468,12027,5,0,281,12885,5,0,156,13369,5,1,156,13727,5,3,312,14055,5,3,733,15568,5,0,78,23618,5,2,1107,23930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,4,14,SIMULTANEOUS,Orange,4,1,17565,1,0,1,1,0,1,1,2,4,5,3,0,1,2,4,5,3,0,4,0,453,3650,4,1,733,4493,4,2,655,5600,4,3,764,6599,4,0,406,8439,4,0,140,9781,4,1,593,10155,4,2,358,11123,4,3,718,11887,4,0,343,12917,4,3,140,13525,4,2,2075,14196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,7,6,SIMULTANEOUS,MAROON,3,1,6583,1,0,1,1,0,1,1,2,4,5,3,0,1,2,4,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
