matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,view.96.playerindex,view.96.actionindex,view.96.duration,view.96.startTime,view.97.playerindex,view.97.actionindex,view.97.duration,view.97.startTime,view.98.playerindex,view.98.actionindex,view.98.duration,view.98.startTime,view.99.playerindex,view.99.actionindex,view.99.duration,view.99.startTime,view.100.playerindex,view.100.actionindex,view.100.duration,view.100.startTime,view.101.playerindex,view.101.actionindex,view.101.duration,view.101.startTime,view.102.playerindex,view.102.actionindex,view.102.duration,view.102.startTime,view.103.playerindex,view.103.actionindex,view.103.duration,view.103.startTime,view.104.playerindex,view.104.actionindex,view.104.duration,view.104.startTime,view.105.playerindex,view.105.actionindex,view.105.duration,view.105.startTime,view.106.playerindex,view.106.actionindex,view.106.duration,view.106.startTime,view.107.playerindex,view.107.actionindex,view.107.duration,view.107.startTime,view.108.playerindex,view.108.actionindex,view.108.duration,view.108.startTime,view.109.playerindex,view.109.actionindex,view.109.duration,view.109.startTime,view.110.playerindex,view.110.actionindex,view.110.duration,view.110.startTime,view.111.playerindex,view.111.actionindex,view.111.duration,view.111.startTime,view.112.playerindex,view.112.actionindex,view.112.duration,view.112.startTime,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
9,0,2,2,12,SIMULTANEOUS,Red,0,1,35833,1,0,1,1,0,3,2,1,2,0,3,1,1,0,297,2777,1,1,265,3183,1,2,266,3588,1,3,499,3963,1,2,219,4571,1,3,140,4899,1,0,172,5320,1,1,140,5648,1,0,250,6552,1,0,218,6911,1,1,156,7254,1,0,125,8081,1,2,125,8393,1,0,78,9376,1,2,109,9579,1,1,78,9937,1,3,109,10218,2,0,514,12231,2,1,265,12839,2,2,234,13245,2,3,390,13588,2,2,171,14165,2,3,124,14446,2,0,250,14742,2,1,140,15132,2,2,530,15616,2,3,733,16411,0,0,265,21060,0,1,156,21434,0,2,328,21746,0,3,374,22183,0,0,141,22791,0,1,125,23088,3,0,172,23774,3,1,218,24055,3,2,250,24367,3,3,328,24710,3,1,266,25365,3,0,250,25724,0,1,234,27534,0,0,172,27908,0,2,375,28251,2,2,234,30607,2,3,172,30950,2,1,812,31246,2,1,890,32962,1,0,156,34335,1,2,405,34632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,2,6,16,SIMULTANEOUS,Green,3,1,55785,1,0,1,1,0,3,2,1,2,0,3,1,0,0,78,5288,0,2,93,5632,0,3,93,5975,0,1,94,6302,0,0,78,6755,0,2,109,7129,0,3,62,7675,0,2,109,8081,0,0,109,8486,0,0,172,9235,0,0,94,10093,0,2,94,10389,0,3,94,10701,0,1,140,11045,0,0,93,11981,0,2,94,12277,0,3,78,12589,0,1,78,12963,0,0,93,13307,0,2,78,13619,0,3,78,13915,0,1,93,14243,0,0,94,14679,0,1,125,15054,0,2,109,15662,0,1,94,16005,0,1,780,16489,0,1,967,19734,2,0,93,21294,2,2,78,21652,2,3,78,22027,2,1,78,22308,2,0,94,22635,2,2,109,22963,2,2,733,23322,1,1,109,24975,1,3,141,25396,1,1,156,25849,1,1,63,26722,1,0,94,27034,1,2,78,27299,1,3,78,27565,1,1,94,27814,1,1,203,28220,3,0,109,29296,3,2,125,29717,3,3,94,30154,3,1,140,30560,3,0,125,31028,3,2,156,31402,3,3,125,32073,3,1,94,32572,3,0,78,32915,3,2,78,33181,3,3,78,33446,3,1,94,33773,3,0,125,34101,3,0,5023,35193,1,0,187,40778,1,2,78,41105,1,3,93,41402,1,1,109,41714,1,0,125,42057,1,2,93,42494,3,0,5382,46206,3,2,94,51744,3,0,93,52197,3,3,78,52493,3,1,93,52774,3,2,93,53632,3,3,78,54115,3,1,63,54396,3,0,140,54646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,2,8,9,SIMULTANEOUS,Orange,1,0,7488,1,0,1,1,0,3,2,1,2,0,3,1,2,0,780,3962,2,1,140,4883,2,3,125,5195,2,2,406,5460,2,2,141,6895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,2,10,30,SIMULTANEOUS,Blue,2,1,19484,1,0,1,1,0,3,2,1,2,0,3,1,0,0,296,5008,0,1,296,5538,0,2,343,6162,0,3,468,6739,0,2,250,7488,0,0,250,7987,0,1,281,8455,0,2,93,9017,0,3,312,9297,0,0,93,10530,0,1,93,10842,0,2,78,11201,0,3,140,11466,3,0,234,14227,3,1,218,14929,3,2,187,15444,3,3,468,15927,0,0,109,17784,0,2,140,18127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,2,20,SIMULTANEOUS,Green,3,0,5803,0,0,0,0,0,2,3,1,3,0,1,2,2,0,265,3151,2,1,234,3494,2,3,219,3868,2,2,328,4180,2,0,203,4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,3,24,SIMULTANEOUS,Red,0,0,35490,0,0,0,0,0,2,3,1,3,0,1,2,1,0,390,2637,1,1,328,3744,1,2,265,4353,1,3,312,4836,1,2,171,5445,1,0,156,5803,1,1,203,6131,1,2,141,6786,1,3,375,7176,3,0,187,9657,3,1,156,10062,3,2,125,10546,3,3,265,10905,3,2,125,11435,3,0,140,11763,3,1,171,12137,0,0,249,14680,0,1,140,15132,0,2,156,15709,0,3,250,16208,0,2,109,16692,0,3,94,16988,0,0,140,17332,0,1,125,17659,0,2,156,18034,0,3,265,18408,0,2,172,18907,0,3,124,19282,0,0,171,19672,0,1,156,20030,2,0,156,20857,2,1,156,21341,2,2,141,21980,2,3,343,22417,2,0,234,23166,2,1,156,23805,0,0,141,25100,0,2,141,25568,0,0,140,26130,0,2,187,26520,3,1,1528,27737,3,0,109,29999,3,1,109,30685,3,3,109,31075,3,1,125,31434,3,3,94,31777,3,1,125,32073,3,1,171,32838,1,0,141,33945,1,2,140,34351,1,0,94,34725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,8,10,SIMULTANEOUS,Orange,2,0,17098,0,0,0,0,0,2,3,1,3,0,1,2,0,0,249,3027,0,0,156,3401,0,1,124,3698,0,3,109,4041,0,0,312,4259,0,2,141,4649,0,3,141,5039,0,1,94,5507,0,2,327,6771,3,1,202,8924,3,3,140,9236,3,2,109,9610,3,0,109,9969,0,2,125,10858,0,3,125,11123,0,1,109,11388,0,0,172,11591,0,3,109,12012,0,0,78,12433,0,0,63,12667,0,1,125,13057,0,2,125,13416,0,3,140,13713,0,1,827,14056,0,1,952,15475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,9,6,SIMULTANEOUS,Blue,1,0,24569,0,0,0,0,0,2,3,1,3,0,1,2,3,0,266,2152,3,1,281,2605,3,3,234,3057,3,2,1014,3541,0,0,437,6910,0,1,156,7565,0,3,187,8018,0,2,437,8423,0,1,265,9469,0,0,218,9999,0,1,109,10436,0,3,94,10701,0,2,188,10997,0,2,32,11309,2,0,234,12667,2,1,187,13057,2,3,187,13447,2,2,234,13837,2,0,219,15131,2,1,343,15646,0,0,203,16941,0,2,2294,17424,3,1,281,20778,3,2,203,21465,3,3,203,21964,3,1,1248,22354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,1,1,20,SIMULTANEOUS,Green,3,0,5866,0,0,0,1,0,2,3,1,3,0,1,2,2,0,156,3089,2,1,125,3401,2,2,94,3744,2,3,109,4072,2,0,109,4524,2,1,78,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,1,6,20,SIMULTANEOUS,Blue,1,1,31636,0,0,0,1,0,2,3,1,3,0,1,2,1,0,125,3994,1,2,125,4337,1,3,94,4664,1,1,125,4945,1,0,94,5335,1,2,78,6271,1,3,187,6583,2,1,109,9610,2,3,188,9968,2,1,78,10374,2,0,62,10686,2,2,78,10889,2,2,78,11060,2,1,94,11450,2,1,156,12324,2,0,94,12620,2,2,78,12901,0,0,218,15366,0,2,281,16161,0,0,109,16676,0,2,94,17035,0,3,78,17316,0,1,94,17565,0,0,109,18143,0,2,94,18517,0,3,62,18767,0,1,94,19016,0,0,141,19593,0,0,219,20888,0,2,125,21309,3,1,265,24866,3,3,327,25381,3,2,109,25911,3,0,125,26254,3,1,202,26598,3,3,234,27097,3,2,125,27565,3,0,140,27908,3,1,141,28282,3,3,125,28844,3,2,94,29312,3,0,78,29624,3,1,125,29889,3,3,140,30264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,1,7,24,SIMULTANEOUS,Red,0,0,23446,0,0,0,1,0,2,3,1,3,0,1,2,1,0,452,3073,1,1,406,3868,1,3,1217,4570,1,2,640,6130,2,1,530,8346,2,3,796,9188,0,0,468,11372,0,2,827,12167,0,0,484,13353,3,1,1138,15241,3,3,717,16676,1,0,530,18610,1,2,484,19452,1,0,624,20435,1,1,343,22276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,1,11,20,SIMULTANEOUS,Orange,2,0,28875,0,0,0,1,0,2,3,1,3,0,1,2,0,0,374,3354,0,0,172,4274,0,1,265,4664,0,2,281,5257,0,3,359,5834,0,2,93,6443,0,3,109,6770,0,2,94,7082,0,0,125,7410,0,1,171,7831,0,0,94,8236,0,1,297,8782,0,0,249,9313,2,0,265,11232,2,1,219,11824,2,2,265,12355,2,3,327,12870,2,2,109,13431,2,3,109,13790,2,0,266,14554,2,1,843,15365,0,0,312,17612,0,2,1123,18517,0,2,94,21059,0,3,94,21340,0,1,110,21605,0,0,47,22058,0,2,78,22323,0,2,156,22807,2,0,655,23696,2,1,125,24585,2,3,93,24944,2,2,359,25209,0,0,234,26972,0,2,421,27455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2,0,20,SIMULTANEOUS,Blue,1,1,20217,1,0,0,1,0,2,3,1,3,0,1,2,3,0,265,3229,3,1,140,3744,3,2,188,4196,3,3,453,4664,0,0,266,8252,0,1,218,8861,0,2,234,9422,0,3,421,10031,0,1,218,10889,0,0,312,11435,0,2,140,12246,0,3,328,12651,0,0,94,13322,0,1,343,13603,3,3,515,15397,3,1,530,16193,3,0,234,17066,3,1,734,17596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2,4,26,SIMULTANEOUS,Green,3,0,40310,1,0,0,1,0,2,3,1,3,0,1,2,2,0,250,3120,2,1,265,3666,2,2,234,4243,2,3,624,4789,2,1,452,5663,2,0,265,7223,2,1,124,7660,2,2,93,8128,2,3,93,8471,1,0,156,12730,1,1,202,13276,1,2,124,13978,1,3,125,14336,1,3,999,17534,2,1,468,19671,2,0,266,20373,2,1,359,20966,3,0,281,23899,3,1,156,24383,3,2,124,24929,3,3,219,25365,3,2,468,26878,3,2,343,29671,1,1,764,31340,1,3,578,32572,2,0,1559,34866,2,1,1357,36691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
