matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,questionRound.0.question.0.wrongAnswer.0,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.2,questionRound.0.question.0.wrongAnswer.3,questionRound.0.question.0.wrongAnswer.4,questionRound.0.question.0.wrongAnswer.5,questionRound.0.question.0.wrongAnswer.6,questionRound.0.question.0.wrongAnswer.7,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.4,questionRound.0.question.1.wrongAnswer.5,questionRound.0.question.1.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.3.wrongAnswer.2,questionRound.0.question.3.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,view.96.playerindex,view.96.actionindex,view.96.duration,view.96.startTime,view.97.playerindex,view.97.actionindex,view.97.duration,view.97.startTime,view.98.playerindex,view.98.actionindex,view.98.duration,view.98.startTime,view.99.playerindex,view.99.actionindex,view.99.duration,view.99.startTime,view.100.playerindex,view.100.actionindex,view.100.duration,view.100.startTime,view.101.playerindex,view.101.actionindex,view.101.duration,view.101.startTime,view.102.playerindex,view.102.actionindex,view.102.duration,view.102.startTime,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.2.wrongAnswer.8,questionRound.0.question.2.wrongAnswer.9,questionRound.0.question.2.wrongAnswer.10,questionRound.0.question.2.wrongAnswer.11,questionRound.0.question.2.wrongAnswer.12,questionRound.0.question.3.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.5,questionRound.0.question.3.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.7,questionRound.0.question.3.wrongAnswer.8,questionRound.0.question.3.wrongAnswer.9,questionRound.0.question.3.wrongAnswer.10,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.4,questionRound.0.question.4.wrongAnswer.5,questionRound.0.question.4.wrongAnswer.6,questionRound.0.question.4.wrongAnswer.7,questionRound.0.question.4.wrongAnswer.8,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
3,0,0,4,13,SEQUENTIAL,Red,2,1,60091,0,0,1,0,2,1,0,3,2,0,1,3,3,1,1092,10686,3,3,593,12168,2,0,374,17285,2,1,453,17924,1,0,921,22167,1,1,343,23275,1,2,344,23883,1,3,546,24398,1,1,328,25412,1,0,312,25911,1,2,343,26426,1,3,1139,26894,1,2,1186,32276,1,3,2590,34117,,1,3,546,37003,1,2,374,37674,1,2,546,38314,1,0,1029,39749,1,1,2730,40997,1,0,624,43976,1,2,577,44741,1,3,1514,45458,1,0,686,47502,1,1,3619,48360,1,2,968,52166,1,1,717,53290,1,0,2013,54272,1,3,577,56659,1,2,1170,57408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,7,24,SEQUENTIAL,Blue,0,0,80468,0,0,1,0,2,1,0,3,2,0,1,3,0,0,390,4306,0,2,827,4852,0,0,187,5819,0,1,234,6225,0,3,327,6584,0,2,156,7036,0,0,172,7332,0,1,156,7613,0,3,140,7894,0,2,125,8190,0,1,640,9501,2,2,250,11997,2,0,203,12418,2,1,249,12980,,2,3,172,13401,2,2,188,13697,2,0,188,14009,2,1,249,14275,2,3,172,14649,2,2,156,14930,2,0,578,15226,2,1,218,15944,0,0,1373,18955,0,1,359,20515,0,0,452,21030,0,1,1014,21623,0,0,920,22933,3,0,188,25148,3,1,452,25570,3,0,125,26303,3,2,234,26708,3,0,1419,27130,1,0,156,29579,1,2,609,29922,1,2,203,30749,2,1,515,31716,2,0,343,32340,2,1,1342,32839,0,0,250,36318,0,1,687,36677,0,1,234,39002,0,0,202,39392,0,1,172,41061,0,0,359,41404,0,1,171,42044,0,0,141,42683,3,0,156,45632,3,2,374,45991,3,0,234,46490,1,0,234,47660,1,2,874,48393,1,0,187,49470,1,2,249,49813,2,1,141,51716,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,234,52075,2,1,1232,52590,0,0,453,54477,2,1,702,55944,2,3,468,56818,0,0,1684,58066,0,2,312,59938,0,1,187,60406,0,2,234,60811,0,1,156,61654,0,2,328,61981,0,0,530,62481,0,2,172,63245,0,3,203,63697,0,2,141,64056,0,2,188,64867,0,3,203,65226,0,2,203,65991,3,1,203,67114,3,3,749,67488,3,1,234,68409,3,0,296,68721,3,1,62,69158,3,2,140,69345,3,1,187,69704,1,0,156,71404,1,2,141,72059,1,2,624,72917,1,0,172,73666,1,2,390,73978,2,1,125,75257,2,3,655,75601,2,1,936,76396,0,2,406,78502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,8,18,SEQUENTIAL,Orange,3,0,20608,0,0,1,0,2,1,0,3,2,0,1,3,3,0,297,7394,0,0,1217,13650,0,2,514,15304,0,3,484,16411,3,1,281,17753,3,3,421,18377,3,1,93,19048,3,1,327,19391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,10,16,SEQUENTIAL,Green,1,0,40294,0,0,1,0,2,1,0,3,2,0,1,3,2,0,250,9391,2,2,156,9984,0,2,437,15693,0,3,452,16489,0,2,296,19141,0,3,140,19812,3,1,249,23743,3,3,826,24258,3,1,375,25318,1,0,421,28501,1,2,655,29203,1,2,1623,32260,2,1,343,34694,2,3,1654,35333,,2,1,187,37424,2,3,109,37970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,0,18,SEQUENTIAL,Orange,3,0,23073,1,1,1,0,2,1,0,3,2,0,1,3,3,1,281,9095,3,3,343,9579,3,1,437,10171,3,3,421,10858,3,1,6162,11607,3,1,1763,19297,3,3,437,21310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,2,14,SEQUENTIAL,Green,1,1,118030,1,1,1,0,2,1,0,3,2,0,1,3,0,2,343,4555,0,2,359,5210,0,3,312,5694,0,1,78,6209,0,0,125,6474,3,1,327,10936,3,3,562,11528,1,0,187,16474,1,2,344,16832,2,1,297,19250,2,3,422,19796,2,0,109,20483,2,2,327,20795,2,1,5023,23494,,2,0,281,31309,2,1,124,31840,2,2,327,32386,2,3,436,33244,2,2,4290,34195,0,1,219,39889,0,3,328,40279,0,2,124,40810,0,0,125,41153,0,1,3027,41527,0,3,484,44881,0,1,1217,45599,2,2,514,56254,2,3,421,56987,2,1,187,57720,2,0,608,58126,2,2,2464,59686,2,2,4773,67876,2,2,109,75769,2,3,328,76128,1,0,203,80855,1,1,234,81338,1,3,125,81900,1,2,1061,82290,1,0,343,85441,1,1,1623,86299,1,0,172,88452,1,2,109,88811,1,3,172,89076,1,1,7113,89482,3,1,921,98545,3,1,125,101150,3,3,203,101462,3,1,203,102320,1,0,390,103974,1,2,483,104567,2,3,421,108373,2,1,234,109060,2,2,1950,110058,2,0,188,112304,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1046,112928,2,0,858,114426,2,2,593,115908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,3,8,SEQUENTIAL,Blue,0,1,60278,1,1,1,0,2,1,0,3,2,0,1,3,0,0,687,5569,0,1,624,6958,0,3,437,7847,0,2,577,8518,0,0,1420,9438,0,1,468,11279,0,3,141,12074,0,2,156,12464,2,0,390,14383,2,1,468,15054,2,0,858,15865,2,1,951,17051,2,2,843,18548,2,3,1934,19781,,2,2,515,21949,2,1,171,22714,2,0,421,23104,2,1,109,23728,2,3,203,24055,2,2,1435,24523,1,0,3276,27612,1,0,265,33134,1,1,717,33977,1,0,296,34944,1,2,343,35490,1,3,780,36083,3,0,343,37315,3,1,437,37861,3,2,406,38594,3,3,468,39187,3,0,172,39889,3,1,125,40263,3,2,156,40653,3,3,281,41043,3,0,873,41621,3,1,873,42791,3,0,1809,44195,1,0,312,47034,1,2,562,47798,1,0,437,48578,1,2,811,49561,2,1,312,50825,2,3,592,51449,2,1,1061,52213,0,0,1373,54350,0,2,375,55988,0,3,234,56519,0,1,140,56987,0,0,374,57439,0,2,873,58188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,6,32,SEQUENTIAL,Red,2,1,37393,1,1,1,0,2,1,0,3,2,0,1,3,3,1,280,10374,3,3,655,10920,3,1,172,11996,1,0,249,13962,1,2,1685,14461,1,1,187,16442,1,3,593,16832,1,2,109,17675,1,0,296,17987,1,2,94,18517,1,3,156,18829,1,1,156,19188,1,2,125,19749,3,1,234,33353,,3,3,468,33805,3,1,125,34741,1,0,47,35630,1,2,47,35911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2,1,32,SEQUENTIAL,Red,2,0,19313,1,1,0,0,2,1,0,3,2,0,1,3,3,0,328,14445,3,2,452,15085,1,0,265,17285,1,2,375,17877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2,5,24,SEQUENTIAL,Orange,3,0,14305,1,1,0,0,2,1,0,3,2,0,1,3,3,0,125,5304,3,2,359,5678,3,0,4539,6287,3,2,156,10982,3,0,1357,11388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2,9,28,SEQUENTIAL,Blue,0,1,42480,1,1,0,0,2,1,0,3,2,0,1,3,0,0,483,8409,0,1,328,9438,0,2,343,10078,0,3,374,10593,0,0,78,11466,0,1,203,11794,0,2,203,12480,0,3,140,12933,2,0,702,21061,2,1,343,22184,2,2,156,22980,2,3,343,23370,2,0,250,24009,2,1,281,24430,,2,2,218,24992,2,3,734,25444,2,2,781,26770,0,0,250,29407,2,0,156,30577,2,1,140,30936,2,2,187,31529,2,3,203,32012,2,0,93,33120,2,1,141,33416,2,2,125,34040,2,3,171,34493,0,1,281,38159,0,3,110,38720,0,2,109,39173,0,0,94,39594,0,1,78,39922,0,1,141,40904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2,11,14,SEQUENTIAL,Green,1,1,40436,1,1,0,0,2,1,0,3,2,0,1,3,0,0,483,8783,0,1,374,10062,0,0,296,10920,0,2,202,11825,0,3,280,12605,0,0,390,21372,1,0,359,23447,1,1,172,24289,1,2,141,25022,1,3,249,25631,1,1,452,26614,1,0,234,27768,1,0,1170,29859,0,0,266,37206,,0,2,172,37877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,3,28,SEQUENTIAL,Orange,0,1,80216,1,1,0,1,3,1,2,0,1,0,2,3,3,0,593,5866,3,1,436,6662,3,3,359,7317,3,2,608,7910,3,0,468,8783,3,1,468,9454,3,3,343,10172,3,2,172,10702,3,0,561,11061,3,1,453,11856,3,0,78,12512,3,2,94,13151,3,3,343,13463,3,0,2340,14103,,3,1,1279,16786,3,3,328,18299,3,1,531,18845,0,0,1981,21279,2,0,1342,30389,3,0,141,32261,3,1,904,32714,2,0,390,34445,2,1,156,35007,2,2,171,35397,2,3,390,35787,2,0,296,36442,2,1,265,36879,2,3,202,37316,2,2,1030,37768,2,3,141,39000,2,1,140,39406,2,0,125,40092,2,2,141,40482,2,3,608,40966,2,2,1139,41886,1,0,249,43821,1,1,187,44242,1,1,156,45178,1,0,125,45552,1,2,187,45896,1,3,1638,46317,1,2,141,48329,1,3,140,48688,1,1,156,49109,1,0,156,49546,1,2,109,50108,1,3,312,50529,2,3,296,51356,2,1,1155,51870,1,1,125,55037,1,0,109,55365,1,2,202,55880,1,3,1264,56410,1,2,343,57908,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,390,58422,1,1,156,59000,1,0,374,59468,2,0,156,60185,2,1,265,60591,2,3,203,61090,2,2,156,61496,1,3,250,63274,1,2,592,63758,1,0,156,64600,1,1,266,65052,2,1,281,66129,2,3,562,66628,2,1,141,67470,0,0,328,68578,0,2,3588,69108,3,1,312,73508,3,3,437,74022,3,2,296,74662,3,0,359,75177,3,1,406,75738,3,3,187,76378,3,2,359,76799,3,3,936,77439,3,3,234,79030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
