Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.4,questionRound.0.question.1.wrongAnswer.5,questionRound.0.question.1.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.3.wrongAnswer.2,questionRound.0.question.3.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.4,questionRound.0.question.4.wrongAnswer.5,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,questionRound.0.question.0.wrongAnswer.0,action-of-Subject-3,playOrder.3,displayOrder.3,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,view.96.playerindex,view.96.actionindex,view.96.duration,view.96.startTime,view.97.playerindex,view.97.actionindex,view.97.duration,view.97.startTime,view.98.playerindex,view.98.actionindex,view.98.duration,view.98.startTime,view.99.playerindex,view.99.actionindex,view.99.duration,view.99.startTime,view.100.playerindex,view.100.actionindex,view.100.duration,view.100.startTime,view.101.playerindex,view.101.actionindex,view.101.duration,view.101.startTime,view.102.playerindex,view.102.actionindex,view.102.duration,view.102.startTime,view.103.playerindex,view.103.actionindex,view.103.duration,view.103.startTime,view.104.playerindex,view.104.actionindex,view.104.duration,view.104.startTime,view.105.playerindex,view.105.actionindex,view.105.duration,view.105.startTime,view.106.playerindex,view.106.actionindex,view.106.duration,view.106.startTime,view.107.playerindex,view.107.actionindex,view.107.duration,view.107.startTime,view.108.playerindex,view.108.actionindex,view.108.duration,view.108.startTime,view.109.playerindex,view.109.actionindex,view.109.duration,view.109.startTime,view.110.playerindex,view.110.actionindex,view.110.duration,view.110.startTime,view.111.playerindex,view.111.actionindex,view.111.duration,view.111.startTime,view.112.playerindex,view.112.actionindex,view.112.duration,view.112.startTime,view.113.playerindex,view.113.actionindex,view.113.duration,view.113.startTime,view.114.playerindex,view.114.actionindex,view.114.duration,view.114.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
1,1,0,2,6,12,SEQUENTIAL,Red,0,0,26302,0,1,1,0,1,3,0,1,3,0,0,94,3354,0,0,436,3885,0,2,624,4477,0,1,312,5382,0,3,468,5928,0,0,234,8206,0,2,499,8674,0,0,889,9610,1,1,1060,17067,1,0,686,18424,1,0,281,20935,1,2,1966,21419,0,1,296,23931,0,0,624,24617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,2,9,20,SEQUENTIAL,Green,1,1,126235,0,1,1,0,1,3,0,1,3,0,0,499,4399,0,1,327,5148,0,3,296,5772,0,2,281,6255,0,0,562,6692,0,3,203,7472,0,1,250,7893,0,2,921,8330,0,0,422,10623,0,1,1887,11201,0,0,234,13338,1,0,328,14367,0,0,936,16364,0,1,687,17534,0,0,140,18455,0,2,218,18829,0,3,250,19203,1,0,250,20623,1,1,812,21044,1,2,265,22105,1,3,406,22526,1,2,687,23150,0,1,187,24586,0,3,1123,25007,0,1,125,26364,0,3,1622,26692,0,1,499,28486,1,0,203,29484,1,2,530,29999,1,3,359,30685,1,0,187,31325,1,1,390,31684,,,,,,,,,,,,,,,,,,1,2,187,32370,1,3,655,32729,1,1,655,33977,1,0,296,36130,1,1,218,36551,1,0,296,37456,1,1,343,37877,1,2,202,38392,1,3,343,38719,1,1,561,39484,1,0,47,40638,1,1,1045,41028,1,0,265,44273,1,1,811,44772,1,0,421,45833,1,1,2340,46519,2,2,296,50154,2,0,358,50638,2,3,94,51246,2,1,203,51745,2,0,203,52151,2,2,172,52494,2,3,281,52790,2,1,141,53227,2,0,265,53508,2,2,203,53945,2,3,1123,54288,2,0,483,55817,2,2,7987,56441,1,1,1466,65099,1,0,249,67517,1,1,1279,67969,2,2,702,69888,2,0,406,71479,2,1,297,72056,2,3,249,72587,2,2,499,73024,2,0,63,73741,2,2,2589,74537,2,2,1809,77704,,0,2,2,3,0,406,83226,3,2,358,83788,3,3,281,84318,3,1,328,84739,3,0,296,85176,3,2,171,85660,3,3,296,85956,3,1,297,86455,3,3,156,86939,3,2,172,87282,3,0,281,87625,3,1,2153,88046,3,2,203,90511,2,1,296,92134,2,3,359,92617,2,1,4353,93163,1,0,265,98545,1,2,359,99029,1,1,125,99715,1,3,94,100074,1,2,952,100339,0,1,250,101790,0,3,452,102196,0,0,266,103646,0,1,468,104052,1,2,2340,105004,1,3,203,108810,1,2,140,109216,1,0,109,109512,1,1,125,109777,1,2,1903,110370,2,0,2605,112804,2,2,2574,115627,1,0,312,118716,1,2,1685,119168,1,2,734,122444,1,0,297,123505,1,1,343,123958,1,2,530,124488,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,0,1,25,SEQUENTIAL,Blue,0,1,44834,1,1,0,2,1,3,2,1,3,0,0,93,3479,0,1,94,3931,0,2,78,4305,0,3,93,4571,0,1,78,4961,0,0,94,5319,0,2,109,5756,0,3,94,6193,0,1,93,6599,0,0,62,6895,0,2,78,8205,0,3,94,8533,0,1,78,8907,0,0,93,9173,0,2,109,10686,1,0,110,15537,1,1,94,15927,1,3,78,16255,1,2,110,16551,0,0,78,24258,0,1,94,24601,0,0,78,26255,0,1,109,26598,0,2,78,27081,0,3,109,27503,0,0,93,29172,0,1,94,29624,0,2,94,30248,0,3,94,30607,0,0,110,33009,1,0,125,34975,1,1,109,35443,,,,,,,,,,,,,,,,,,1,2,140,35989,1,3,125,36379,1,0,94,36909,1,1,109,37206,1,2,109,37783,1,2,249,38267,1,2,453,38859,0,3,109,40685,0,2,125,41043,0,3,110,41667,0,2,125,42276,0,2,124,42791,0,1,109,43321,0,0,110,43695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,0,3,18,SEQUENTIAL,Red,3,0,95035,1,1,0,2,1,3,2,1,3,0,0,1123,10218,0,2,296,11622,0,1,297,12308,0,3,484,12932,3,0,936,32479,3,2,624,34757,3,0,359,35864,3,2,312,36520,3,3,343,37175,3,1,639,37877,3,2,546,41371,3,0,468,42292,1,0,171,46660,1,2,281,47330,1,3,359,47876,1,1,281,48485,1,2,156,49296,0,0,281,52447,0,1,702,53024,0,2,203,54023,0,3,125,54522,0,1,421,54959,2,2,671,59171,2,3,873,60622,2,0,562,61901,2,1,390,62790,2,2,172,63648,2,3,327,64132,2,0,156,64896,2,1,296,65333,2,3,5179,66706,1,3,484,73585,,,,,,,,,,,,,,,,,,1,0,125,74381,1,2,125,74755,1,1,78,75223,0,0,1825,79779,0,1,390,82368,0,0,3214,83148,0,1,452,87111,3,0,437,89981,3,2,328,90745,3,3,140,91385,3,1,140,91900,3,0,140,92493,3,2,764,93023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,0,5,18,SEQUENTIAL,Orange,2,1,36972,1,1,0,2,1,3,2,1,3,2,0,140,6989,2,2,109,7675,2,3,94,8221,2,1,93,8674,0,0,125,15725,0,1,109,16224,1,2,125,19453,1,3,109,19937,2,0,63,21247,2,1,94,21715,3,0,78,28298,3,1,94,29484,3,0,47,29936,3,2,94,30529,3,3,94,31028,2,1,62,32417,2,3,94,32869,2,2,78,33509,2,0,62,33899,2,3,202,34804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,0,6,10,SEQUENTIAL,Green,1,1,35989,1,1,0,2,1,3,2,1,3,0,0,780,5101,0,1,1092,6427,1,0,452,10374,1,2,3307,11091,1,3,405,14820,1,1,1591,15506,2,2,453,18142,2,0,2371,18782,2,1,156,21512,2,3,281,21886,2,0,250,22370,2,0,1263,22620,1,0,1154,25147,1,2,406,26582,1,0,312,27830,1,3,265,30092,1,1,296,30560,1,0,297,31012,1,2,234,31480,1,3,312,31855,1,0,203,32432,1,1,421,32791,1,2,250,33633,1,3,343,34039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,1,0,18,SEQUENTIAL,Orange,2,1,63336,1,0,1,2,1,3,2,1,3,0,2,406,9640,0,3,328,10264,0,2,140,10795,0,0,93,11185,0,1,109,11450,0,2,109,12074,0,2,905,12651,0,2,1732,16551,1,0,202,18642,1,2,1996,19110,1,0,749,23696,1,1,1294,24570,2,0,47,26551,2,2,187,26972,2,0,78,27378,2,1,109,27721,2,3,109,28002,2,2,94,28298,2,2,78,28704,2,0,109,29078,2,1,312,29577,2,3,343,30108,2,2,187,30685,2,3,1294,31200,2,3,873,32682,2,3,1607,34538,3,1,328,39124,3,3,1155,39717,3,3,203,42151,2,3,827,42728,2,3,905,43804,2,1,94,44818,,,,,,,,,,,,,,,,,,2,0,109,45193,2,2,109,45505,2,3,328,45801,2,3,3370,46503,1,1,577,51230,2,3,936,52244,2,3,1279,54787,3,1,312,58624,3,3,593,59155,2,1,421,61230,2,3,499,61854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,1,4,18,SEQUENTIAL,Green,1,0,70544,1,0,1,2,1,3,2,1,3,1,0,312,12356,1,1,203,12870,1,3,171,13292,1,2,530,13713,1,2,2262,15616,1,3,874,18143,1,0,296,19251,1,1,343,19688,1,2,265,20234,1,3,266,20592,1,0,156,20998,1,1,280,21248,1,2,125,21731,1,3,2106,22028,3,1,312,29750,3,3,3400,30296,2,1,359,34991,2,3,4165,36208,1,3,312,41637,1,1,3931,42105,3,3,124,48548,3,1,390,48938,3,3,1263,50810,3,3,702,54288,2,0,453,64740,2,2,296,65474,2,3,125,66035,2,1,265,66363,2,0,141,66768,2,2,140,67143,2,3,577,67439,1,3,109,69062,,,,,,,,,,,,,,,,,,1,1,156,69452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,1,8,24,SEQUENTIAL,Red,3,1,13276,1,0,1,2,1,3,2,1,3,3,1,187,9626,3,3,249,10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,1,9,26,SEQUENTIAL,Blue,0,1,128950,1,0,1,2,1,3,2,1,3,0,0,468,4322,0,2,281,5039,0,3,281,5507,0,1,250,5944,0,0,312,6443,0,1,312,6927,0,2,250,7535,0,3,1341,7941,0,0,500,9516,0,1,1544,10172,0,0,249,12075,0,1,187,12434,0,2,250,12886,0,3,983,13260,0,2,312,15507,0,0,312,15975,0,1,2246,16412,1,0,280,22886,1,1,312,23338,1,2,359,23931,1,3,874,24461,1,0,2746,25584,1,1,250,28626,1,2,265,29391,1,3,437,29796,1,2,125,30561,1,1,249,30842,1,0,515,31216,1,2,421,31965,1,3,936,32651,0,1,219,33930,0,3,453,34320,,,,,,,,,,,,,,,,,,0,1,687,34944,0,3,562,35802,0,1,296,36520,0,0,188,37050,0,2,358,37394,0,3,265,38018,0,1,328,38423,1,0,608,42214,0,1,125,44445,0,0,312,44741,0,1,390,45194,0,3,265,45740,1,0,234,46504,1,2,281,46878,1,3,421,47315,1,1,110,47892,1,3,171,48189,1,2,1513,48532,1,3,218,50264,1,1,171,50685,1,0,250,51028,1,2,3806,51496,0,1,297,55973,0,3,344,56394,1,2,577,58750,1,3,405,59655,1,2,1513,60341,1,3,4961,62010,2,0,249,67455,2,1,203,67829,2,3,203,68188,2,2,343,68500,2,3,172,68999,2,1,140,69358,2,0,187,69639,2,3,889,70138,1,1,827,71573,1,3,328,72587,1,2,265,73071,1,3,312,73492,,1,0,0,1,1,188,74022,1,0,203,74397,1,1,468,74740,0,1,796,76206,0,0,421,77174,0,1,140,77782,0,3,140,78110,0,2,2059,78406,0,0,172,80808,0,1,4525,81120,1,2,327,86191,1,3,1155,86627,2,1,640,89513,2,3,390,90340,2,2,327,90949,2,3,3105,91432,2,0,140,95145,2,1,110,95519,2,2,156,95956,2,3,437,96268,2,1,109,97017,2,0,983,97282,2,2,125,98546,2,3,250,98842,2,1,218,99279,2,2,343,99700,2,0,296,100652,2,3,1529,101151,1,1,171,104084,1,3,1201,104474,1,1,187,105847,1,3,172,106205,1,2,140,106580,1,0,156,106876,1,1,10499,107266,0,0,296,118389,0,2,250,118841,0,3,202,119341,0,1,343,119684,0,2,951,120620,0,2,234,122726,0,0,328,123225,0,2,4571,123740,,,,,,,,,,
1,2,0,2,2,24,SEQUENTIAL,Red,3,1,50107,1,0,1,2,1,3,2,1,3,0,2,203,16114,0,3,655,16598,0,2,1498,19983,0,3,281,21746,1,0,749,22682,1,1,1606,25350,2,2,359,29920,2,3,515,30544,3,1,468,33664,3,3,1295,34413,3,1,561,35958,3,3,1420,36784,2,1,1358,39046,2,3,327,41371,2,3,172,41948,2,2,374,42276,2,3,171,42853,3,1,219,48172,3,3,421,48625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,0,2,7,26,SEQUENTIAL,Blue,0,1,72430,1,0,1,2,1,3,2,1,3,0,0,296,6006,0,2,249,6661,0,1,281,7300,0,3,702,7909,0,0,639,14040,0,1,328,14944,0,2,312,15615,0,3,437,16177,0,0,421,16957,0,1,327,17706,0,0,2121,19812,0,1,312,22354,0,0,686,23041,0,1,515,23977,0,0,296,24866,0,1,187,25412,3,0,390,27534,3,2,1232,28189,3,0,172,29577,3,2,483,29983,2,1,670,32058,2,3,343,33087,2,1,124,33618,2,3,780,33992,1,1,2184,38344,1,3,390,40903,1,1,639,41527,1,3,156,42354,1,1,296,42744,1,3,249,43321,1,1,608,43789,0,0,2964,45286,,,,,,,,,,,,,,,,,,0,2,1529,52899,3,1,171,55146,3,3,172,55894,3,1,202,56238,3,3,1170,56674,2,1,608,58843,2,3,1373,59701,1,1,266,61588,1,1,234,63102,1,3,717,63570,1,1,281,64490,0,2,1576,66830,0,2,2106,68764,0,2,218,71292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
